Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,28-03-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Mauritania,MRT,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.53809164,49.56821867,49.59726301,49.62503704,49.65110948,49.67632228,49.70116528,49.72526615,49.74720582,49.76672251,49.78372801,49.79699246,49.80778528,49.81659793,49.82441599,49.83131609,49.83914777,49.84887742,49.85940219,49.8699705,49.87993581,49.88918513,49.89664225,49.90308824,49.91015377,49.91836863,49.92783685,49.93830669,49.94923517,49.95938702,49.97071326,49.98528773,50.0016065,50.01890871,50.03522388,50.04917363,50.06122325,50.07084553,50.07706329,50.08248076,50.08918357,50.03684161,49.93512783,49.84282041,49.75420615,49.67082288,49.59504795,49.52827137,49.40528915,49.2300645,49.06963407,48.92676426,48.80181116,48.75877614,48.78860546,48.81851493,48.84784631,48.87679492,48.90524109,48.93257044,48.95781002,48.98380793,49.01097708,
Mauritius,MUS,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.7543414,50.79647396,50.8175289,50.80234079,50.76864023,50.73303385,50.69493403,50.65649075,50.62139273,50.59135068,50.56407847,50.53311206,50.5016182,50.48014255,50.46239478,50.43735618,50.40703604,50.37684615,50.35216858,50.33466875,50.32271578,50.31764052,50.31793094,50.32304609,50.3361362,50.35363712,50.37150106,50.38994722,50.40729849,50.42160301,50.43181172,50.41063736,50.36166527,50.31281657,50.2623433,50.2102642,50.15632702,50.10272264,50.05130222,50.00244729,49.95320454,49.91585542,49.89229901,49.8685545,49.84460724,49.81892583,49.79106824,49.75916586,49.72320731,49.68668644,49.65324585,49.62448571,49.59980446,49.57538249,49.54891716,49.52236897,49.49513529,49.46703626,49.44012611,49.41251073,49.38027227,49.34472233,49.30867916,
Malawi,MWI,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.1841196,48.18632687,48.18397775,48.18464938,48.19090303,48.20117987,48.21330908,48.22711314,48.24641246,48.26824934,48.28966295,48.31240195,48.33714826,48.36550053,48.3991758,48.4313189,48.45491894,48.47290809,48.48979395,48.50763127,48.52591255,48.5432962,48.55983929,48.57604157,48.5932556,48.61193551,48.62939342,48.6612995,48.68231427,48.67895491,48.67572394,48.67199426,48.66834002,48.66391355,48.6581307,48.67700549,48.72033712,48.76141931,48.79081731,48.75035949,48.66338652,48.59420333,48.53234308,48.47478463,48.42156473,48.37269733,48.33003984,48.30195155,48.31347566,48.35335954,48.3922801,48.42719846,48.45730936,48.4832954,48.50348034,48.5223044,48.54223554,48.56048266,48.57759601,48.59372576,48.6077739,48.62204849,48.63860238,
Malaysia,MYS,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.04285516,51.01392541,50.98886166,50.96724111,50.94738808,50.92813609,50.91069394,50.89580703,50.88170537,50.86812506,50.85559532,50.84420771,50.83338896,50.82314712,50.81366545,50.8043805,50.79583422,50.78441441,50.77018361,50.7574246,50.74556359,50.7344783,50.72481352,50.7159168,50.70718228,50.6990704,50.69067932,50.68160543,50.67294756,50.66527349,50.6595858,50.65609677,50.65280351,50.65004724,50.64840179,50.64679806,50.64503925,50.64245779,50.63884245,50.63440336,50.69201552,50.8070781,50.91582481,51.01629137,51.10948865,51.19593253,51.27608446,51.35288214,51.42628245,51.49578959,51.50933408,51.47015332,51.43251842,51.39741562,51.36420061,51.33089486,51.29622084,51.26129737,51.22746126,51.19501817,51.16317946,51.1306202,51.09823818,
North America,NAC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.65331207,49.60048748,49.54151504,49.48588418,49.43251075,49.35741536,49.24776314,49.13097331,49.04720409,49.00995269,49.0166164,49.04293544,49.05180728,49.04088979,49.02032448,48.99593815,48.9697959,48.94165021,48.91133536,48.88823377,48.87551884,48.87195381,48.87559271,48.88509364,48.89915838,48.91578782,48.93541365,48.95360075,48.97097748,48.99285908,49.01767007,49.04484142,49.07102414,49.09112195,49.10926549,49.12872973,49.14901134,49.1705176,49.19561354,49.2274313,49.25837834,49.27652908,49.27817495,49.27565269,49.2811263,49.28922253,49.29428284,49.29433076,49.29159864,49.28816528,49.28495762,49.30579059,49.34882347,49.38962919,49.42663973,49.4595139,49.49156319,49.52285144,49.55072007,49.57478628,49.57614189,49.55361328,49.53210554,
Namibia,NAM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.19080926,48.12977201,48.08572062,48.05884359,48.04782775,48.06539725,48.10348864,48.14165523,48.18163826,48.22242629,48.26281335,48.30172652,48.33864179,48.37292919,48.4039944,48.43116139,48.45138827,48.46610928,48.46357255,48.45717378,48.43339201,48.37785119,48.3352892,48.31219116,48.29533096,48.28498021,48.28167651,48.2836378,48.29268454,48.361735,48.43606078,48.47151454,48.49540291,48.49678839,48.48724597,48.47530476,48.46254635,48.44901083,48.43598876,48.42355831,48.41317963,48.41623743,48.43383064,48.45112703,48.45896115,48.46069393,48.45662699,48.44508454,48.42898293,48.41122887,48.39694351,48.38440399,48.36897397,48.35296733,48.34023703,48.33031352,48.31971221,48.30812329,48.29648997,48.28565169,48.27692602,48.26455022,48.24920959,
New Caledonia,NCL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,53.05775764,53.06858347,53.06928186,53.04717486,52.9778491,52.88440239,52.79160211,52.70159681,52.62402823,52.57519378,52.52653583,52.46085687,52.39686926,52.33590764,52.27827595,52.21923705,52.14646734,52.03738579,51.89794991,51.75471428,51.61811318,51.48640733,51.365099,51.2676751,51.19645306,51.14838887,51.11027844,51.07404173,51.04794836,51.04761025,51.05323134,51.05161787,51.05442871,51.0561793,51.05395772,51.05032023,51.04563762,50.99726035,50.90197221,50.80555274,50.71387624,50.62592096,50.54232006,50.46509151,50.4020549,50.43383814,50.5147882,50.55360172,50.58974146,50.6062823,50.57415865,50.51726792,50.46166095,50.40811306,50.34971759,50.27099409,50.1804418,50.09126109,50.0014041,49.91204525,49.84060921,49.77831828,49.73133299,
Niger,NER,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.23375529,47.38109051,47.5226808,47.65881261,47.78877767,47.91386458,48.03346961,48.14829391,48.25781346,48.36161975,48.46219507,48.56087093,48.65711065,48.74636863,48.82691094,48.89775198,48.96541195,49.03542312,49.10713656,49.18041987,49.25617717,49.3356384,49.4150686,49.49280333,49.56985733,49.6455293,49.71821039,49.78650814,49.85063994,49.9118601,49.96897492,50.02075362,50.06688637,50.10844029,50.14632388,50.18459498,50.22437085,50.26307386,50.29912703,50.33311315,50.36717483,50.40140698,50.43518184,50.46932785,50.50004545,50.52538678,50.54822192,50.56862815,50.58750871,50.60611058,50.62395694,50.64023771,50.65576379,50.67008613,50.68232967,50.6908145,50.6968277,50.70308008,50.71044686,50.71689495,50.72143135,50.7237794,50.72265975,
Nigeria,NGA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.89898581,49.9029266,49.90777916,49.91400817,49.91850186,49.92361965,49.93323637,49.92987943,49.91493817,49.90623566,49.91323081,49.93518729,49.95988746,49.98659351,50.0146089,50.04038897,50.06213663,50.07895446,50.0911554,50.101572,50.11068116,50.121019,50.13218252,50.14216351,50.15835428,50.17308137,50.18111762,50.18950314,50.19994197,50.21223569,50.22530082,50.22939876,50.22797249,50.22981701,50.23548989,50.23938786,50.23730223,50.23761727,50.24453013,50.25373162,50.26241172,50.27300174,50.28342601,50.29068516,50.29736792,50.30274028,50.30923698,50.31956176,50.33320885,50.35003566,50.36658592,50.38242245,50.39737192,50.41085471,50.42372236,50.43780432,50.45504238,50.47287899,50.48960086,50.50593717,50.51816106,50.52780858,50.5388137,
Nicaragua,NIC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.84527995,49.86495937,49.88385186,49.90156391,49.91649929,49.92733064,49.93360474,49.93530873,49.93361847,49.9299216,49.9252076,49.92074777,49.92635936,49.9320659,49.92898699,49.92575577,49.921288,49.91107981,49.87403086,49.7811195,49.7163299,49.71025639,49.70348572,49.67592011,49.61762155,49.54948587,49.48921565,49.43075706,49.38718778,49.37678096,49.37904168,49.38318194,49.38902306,49.3942482,49.39912567,49.40457597,49.40182541,49.38976242,49.37974314,49.36869762,49.35316096,49.33609538,49.3178749,49.2988622,49.27948583,49.26965441,49.26926074,49.26910667,49.26905993,49.26906708,49.26929741,49.2698172,49.27056265,49.27151922,49.27280792,49.27466398,49.27743306,49.2809078,49.2840409,49.28525595,49.28062085,49.27538559,49.2745228,
Netherlands,NLD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.81905257,49.83112492,49.84266475,49.85383096,49.86667166,49.87915646,49.8895169,49.89600434,49.89655227,49.89474235,49.88880696,49.8766258,49.85874549,49.83578446,49.8116888,49.78359509,49.75147005,49.72009805,49.68845273,49.65668437,49.62559058,49.59500097,49.56584229,49.5373338,49.51124597,49.48801656,49.46688823,49.44901641,49.43429616,49.4225441,49.41542561,49.41249123,49.4123467,49.41400239,49.4186317,49.42510579,49.43087595,49.43833632,49.44649083,49.45565489,49.46494259,49.47234438,49.47972976,49.4850219,49.48648234,49.48593427,49.48654809,49.48650596,49.4891126,49.4946544,49.50052407,49.51243819,49.52854876,49.54523389,49.56322316,49.58370369,49.60565575,49.62848106,49.65046944,49.66959549,49.68251272,49.68946438,49.70241427,
Norway,NOR,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.8187641,49.81860086,49.81670085,49.8131068,49.8134747,49.81128022,49.79319636,49.77856124,49.77271167,49.75996232,49.74233308,49.73204609,49.72521305,49.70860015,49.69250109,49.67263602,49.6500273,49.62641228,49.60048605,49.57873897,49.55712207,49.52923945,49.50449959,49.48626305,49.46289281,49.44583406,49.43568731,49.44108434,49.46298424,49.46189728,49.44422388,49.44470594,49.45682514,49.45669617,49.45086619,49.44816099,49.44795287,49.4569877,49.4722764,49.4935392,49.52678593,49.55129766,49.55806381,49.56537187,49.57767138,49.59708579,49.64668113,49.74839566,49.85845062,49.92792801,49.98281095,50.06672977,50.16118569,50.22796215,50.28057057,50.32799292,50.36382455,50.38416703,50.39114737,50.40937468,50.43123038,50.44509359,50.45883394,
Nepal,NPL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.15926037,50.19636003,50.23415632,50.27318254,50.31151562,50.34912909,50.38680672,50.42283442,50.45560257,50.48778298,50.51693486,50.54310533,50.5689377,50.59494391,50.62050956,50.64398575,50.66119551,50.68338187,50.7125236,50.73875727,50.76879873,50.79664782,50.8205113,50.84905234,50.87119005,50.87906203,50.87513323,50.85335185,50.82462263,50.80908789,50.81739737,50.83689012,50.85163447,50.84946373,50.83532728,50.80455461,50.75236891,50.69587766,50.63223611,50.56077795,50.4800627,50.39255178,50.28472088,50.15145481,50.0018401,49.83320595,49.64570835,49.44500855,49.23861144,49.02763875,48.81927099,48.59481445,48.34145814,48.07941697,47.84405464,47.67363658,47.59118653,47.56624337,47.54730044,47.53042539,47.63577185,47.84741223,47.94568342,
Nauru,NRU,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,63.66215626,64.1699979,63.83838384,63.10119277,62.30853392,61.52653343,61.0363727,60.84396467,60.4802799,59.98770744,59.6578118,59.39805252,59.16024989,58.94134478,58.75140924,58.54979858,58.32192718,58.07015186,57.83052646,57.65884524,57.4983628,57.30074113,57.24713243,56.94586313,56.24615385,55.51545772,54.81411985,54.12718347,53.46929727,52.84762519,52.2921442,51.79761664,51.46608747,51.41795423,51.45999611,51.46374564,51.51280812,51.52947988,51.5370531,51.55542714,51.59487328,51.61632732,51.58921843,51.51778809,51.43686502,51.3471603,51.21429959,51.10548359,51.03973445,50.98211668,50.98134948,51.02596519,51.06281118,51.02861418,51.00548446,51.0147519,50.99239311,50.95873994,50.93928212,50.91493571,50.88103938,50.84325793,50.7972845,
New Zealand,NZL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.24821633,50.24944307,50.2403762,50.20243887,50.16845206,50.15536426,50.14271579,50.08887428,49.99845814,49.94078279,49.93879382,49.94145809,49.9353619,49.93132343,49.92043544,49.90725031,49.88813266,49.85658228,49.81404893,49.76463299,49.7265478,49.69477527,49.65937067,49.62909498,49.59050438,49.54809084,49.50764412,49.45521223,49.38066985,49.29987357,49.24090235,49.21548978,49.22590199,49.24877062,49.26841191,49.29386893,49.30766266,49.27751406,49.2142348,49.14923566,49.09165801,49.05404929,49.04555658,49.04333173,49.02329073,48.98812688,48.95341554,48.92767821,48.9159411,48.91300862,48.90652775,48.89688353,48.89417552,48.92190883,48.98120263,49.04644065,49.10870227,49.16597349,49.26256467,49.43968926,49.55123685,49.56131194,49.56949354,
OECD members,OED,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.98288119,48.99024146,48.9962267,49.00289765,49.00983556,49.01032111,48.99900129,48.98369345,48.97470256,48.97554046,48.98903396,49.01088115,49.02848367,49.03959231,49.04875817,49.0538032,49.04751041,49.03528032,49.02284341,49.01069897,49.0059268,49.00551951,49.00461116,49.00577977,49.00779123,49.01095263,49.01652354,49.02254162,49.02796204,49.03466541,49.04299381,49.05120572,49.05810277,49.06365508,49.06837718,49.07198186,49.07480353,49.07764824,49.08085079,49.08569688,49.09264096,49.09649507,49.09642264,49.09728786,49.10118188,49.10637924,49.11072285,49.11415561,49.11766108,49.11922725,49.12023757,49.13082204,49.14979912,49.16771308,49.18430996,49.20142885,49.21737756,49.23074094,49.24241652,49.25166354,49.25109779,49.23925484,49.23305334,
Oman,OMN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.17938582,50.13898979,50.10509047,50.07588775,50.0519951,50.03250209,50.01580148,50.00321522,49.99364585,49.98584746,49.98024431,49.9774246,49.97041149,49.96095235,49.9558751,50.01028971,50.14652686,50.32004655,50.50835388,50.69388001,50.86420918,51.02693878,51.18839393,51.33925384,51.47136666,52.17961574,53.35696659,54.39732977,55.32288675,56.1495894,56.89151266,57.56123274,58.17032511,58.69818927,58.79058432,58.51868114,58.26020223,58.01282337,57.77433,57.54397648,57.32175665,57.10737527,56.90054205,56.71343971,56.75331277,56.99600667,57.22935865,57.45342902,57.66785564,57.87134708,59.29750159,61.54175255,63.36048494,64.44244736,64.63460777,64.75539246,65.17258707,65.19179172,64.57869184,63.54222068,62.08534624,61.09469566,60.86784558,
Other small states,OSS,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.37302528,48.41795299,48.46448806,48.50638373,48.5405966,48.56635231,48.5868491,48.63131512,48.69621321,48.75649893,48.8198957,48.9017693,49.00137161,49.10663652,49.1980552,49.28724605,49.38441017,49.47450303,49.55736964,49.64160447,49.72042853,49.77880439,49.81982765,49.85319494,49.88729019,49.9208372,49.94035286,49.95182773,49.96591294,49.98370495,50.00437446,50.01300565,50.0086897,50.00626822,50.00952169,50.01328561,50.01771885,50.03101446,50.0575107,50.09197452,50.13436462,50.18343079,50.23464395,50.29973673,50.37512457,50.53715027,50.87551634,51.28316445,51.6356842,51.85925416,51.92964272,51.96302122,52.03340214,52.13931324,52.31079893,52.52613284,52.69676367,52.76667802,52.74753395,52.66321234,52.54374327,52.45418159,52.40381946,
Pakistan,PAK,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,53.95625203,53.89551181,53.83969645,53.77900073,53.71378188,53.64564182,53.57465028,53.50312969,53.43134667,53.35976395,53.28716366,53.19136236,53.09913291,53.03091092,52.96187923,52.89153277,52.81967176,52.74795188,52.67639916,52.59437474,52.49468654,52.39008446,52.29542567,52.21481309,52.14666116,52.08428712,52.02740951,51.97667424,51.93039616,51.88972124,51.85175041,51.81715155,51.799018,51.78923223,51.77748078,51.7635085,51.74558335,51.72611964,51.70420839,51.68274094,51.65906022,51.63537349,51.62130589,51.6113246,51.59697512,51.58050458,51.55846086,51.52906298,51.49498267,51.45778773,51.41947604,51.38248547,51.34964115,51.31971081,51.29131572,51.18456051,50.99852176,50.83799861,50.71568421,50.61282722,50.53577815,50.48175596,50.44458798,
Panama,PAN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.87716029,50.85309502,50.82927286,50.80627309,50.78464853,50.76417948,50.74633718,50.73166594,50.71987879,50.71063424,50.70222162,50.69284805,50.68280831,50.67236332,50.66097821,50.64915302,50.6368333,50.62386666,50.61031546,50.59592617,50.58132732,50.56652415,50.55151891,50.53640721,50.52074966,50.50387676,50.48603446,50.4670623,50.44673338,50.41911,50.39082143,50.36857865,50.34748131,50.32841815,50.31158588,50.29684467,50.28387873,50.27217192,50.2612838,50.25119601,50.24157728,50.23263457,50.22460822,50.21693433,50.20930771,50.20121796,50.1918765,50.18070214,50.16756903,50.153076,50.13827344,50.1240012,50.11132233,50.10071814,50.09184084,50.08413992,50.07724144,50.07020156,50.06207303,50.05280527,50.03893446,50.02044232,50.00271062,
Peru,PER,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.27956077,50.28118658,50.28182668,50.2817461,50.28223781,50.28295438,50.28416085,50.28568393,50.28677712,50.28753784,50.29847657,50.30770629,50.30384251,50.28314214,50.24483012,50.20361692,50.15959309,50.12187348,50.09254451,50.06380434,50.04526536,50.03450748,50.02051771,50.00235302,49.97901548,49.95638239,49.93823124,49.92210962,49.90768688,49.89405674,49.88206892,49.87273173,49.86395773,49.855681,49.85366876,49.85613145,49.85704996,49.85672207,49.85609004,49.85709219,49.86173973,49.87096199,49.88478115,49.90203032,49.92156532,49.94298736,49.96554747,49.98778863,49.947697,49.84978624,49.76290108,49.69090724,49.63239996,49.58542131,49.55434632,49.54328235,49.55577849,49.56754976,49.56517748,49.56055107,49.54076829,49.51765319,49.50745953,
Philippines,PHL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.45534836,50.40328826,50.34456229,50.2868552,50.23197004,50.18196623,50.13499433,50.0904516,50.04772686,50.00280724,50.0229541,50.14677886,50.29981748,50.43866993,50.56690143,50.61615755,50.55302239,50.46869949,50.40199505,50.3345511,50.2953456,50.29699877,50.31027402,50.32374477,50.33773828,50.35141152,50.36325894,50.37340912,50.38390938,50.39444201,50.40621098,50.4206798,50.43663791,50.45373703,50.47198398,50.48881258,50.50170083,50.51164941,50.51955032,50.52454283,50.53267056,50.54780163,50.56390819,50.57737897,50.58940341,50.60223913,50.6150412,50.61668603,50.59472237,50.5588817,50.54305465,50.55814111,50.5831021,50.60693566,50.62896248,50.65380236,50.68097372,50.70480988,50.72544022,50.74354595,50.75982626,50.77036922,50.77862687,
Palau,PLW,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.52932458,50.49278971,50.48218455,50.46645494,50.44582283,50.45914986,50.53176732,50.61863173,50.67244336,50.64969979,50.7918353,51.20102215,51.66776208,52.0373176,52.15605749,52.10597287,52.04561767,52.0019257,51.95769759,51.89430894,51.9180542,52.09107056,52.34486026,52.59384876,52.85359801,53.12958077,53.34286736,53.5047872,53.66320394,53.8209534,53.85470477,53.79795396,53.72406898,53.63858364,53.58378056,53.57661689,53.71080532,53.99245778,54.25949501,54.48400413,54.58278414,54.48860198,54.32471916,54.15995976,53.97096499,53.78447885,53.63678067,53.48549003,53.34519946,53.1870817,53.02049622,52.83442982,52.65797392,52.73237855,53.06248595,53.13026863,52.93556354,52.74990189,52.55821764,52.34985488,52.1756065,52.04172215,51.93021324,
